index,DEBTINC,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,BAD
250,,20600,48500.0,72000.0,DebtCon,Other,17.0,0.0,0.0,,0.0,0.0,1
251,,20000,107000.0,146400.0,DebtCon,Office,0.1,0.0,2.0,234.33333333,2.0,32.0,1
252,40.250033734,18600,20915.0,40098.0,,Office,2.0,0.0,0.0,213.45053689,0.0,16.0,0
253,37.954336913,6000,95232.0,115977.0,HomeImp,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,0
254,,10000,75000.0,103600.0,HomeImp,Mgr,17.6,0.0,0.0,171.43333333,0.0,24.0,1
255,25.119955899,10200,70882.0,98154.0,DebtCon,Other,16.0,,,153.11813626,3.0,15.0,0
256,25.783356591,18700,63990.0,94035.0,,ProfExe,9.0,0.0,0.0,,0.0,14.0,0
257,,15000,42000.0,111351.0,DebtCon,Other,6.0,,6.0,225.63333333,0.0,17.0,1
258,15.916769212,13300,14212.0,57608.0,DebtCon,ProfExe,3.0,0.0,0.0,322.00454197,0.0,16.0,0
259,,14000,27872.0,48125.0,HomeImp,Other,10.0,0.0,0.0,115.6,1.0,10.0,0
260,,22500,60700.0,91000.0,DebtCon,Self,13.0,0.0,0.0,145.06666667,6.0,29.0,1
261,30.197630728,6200,,41657.0,HomeImp,Other,,,,293.95872355,,11.0,0
262,,15300,81500.0,102000.0,HomeImp,ProfExe,3.5,0.0,0.0,123.76666667,1.0,25.0,0
263,,19400,178000.0,219300.0,HomeImp,ProfExe,12.0,0.0,0.0,214.36666667,0.0,26.0,1
264,38.640277109,7200,62329.0,78007.0,DebtCon,ProfExe,8.0,0.0,0.0,55.35880309,1.0,23.0,0
265,30.080158196,15100,140193.0,176342.0,DebtCon,Mgr,11.0,0.0,0.0,248.18841905,0.0,20.0,0
266,31.418132394,9500,47019.0,59413.0,DebtCon,Other,4.0,0.0,0.0,78.02555168,0.0,11.0,0
267,43.195193566,42100,17852.0,65877.0,DebtCon,Other,18.0,0.0,0.0,201.43027015,1.0,30.0,0
268,32.385956174,8100,,56386.0,HomeImp,Other,11.0,1.0,0.0,294.60276683,2.0,12.0,0
269,36.874927508,8700,52388.0,64332.0,HomeImp,Other,1.0,0.0,,91.112060841,,12.0,0
270,33.877264297,21700,24771.0,48361.0,DebtCon,Other,0.0,,,309.02844551,,24.0,0
271,39.832079025,14700,99343.0,125821.0,DebtCon,Mgr,5.0,,,257.04754426,2.0,41.0,0
272,,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.56666667,2.0,25.0,0
273,32.791478032,26900,67144.0,92923.0,DebtCon,Other,16.0,0.0,0.0,89.112173485,1.0,17.0,0
274,33.538726152,11100,148235.0,182053.0,HomeImp,Office,4.0,0.0,0.0,198.80971711,0.0,55.0,0
275,,13000,41193.0,58000.0,DebtCon,Other,18.0,3.0,2.0,66.933333333,4.0,7.0,1
276,38.306398215,22400,79022.0,105086.0,DebtCon,Other,,0.0,0.0,179.45891702,2.0,25.0,0
277,35.025072968,5000,51209.0,55320.0,DebtCon,,5.0,,1.0,69.107465597,,15.0,0
278,40.569888421,15300,33113.0,57991.0,DebtCon,Other,4.0,0.0,0.0,122.5788363,1.0,16.0,0
279,39.831500564,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0,259.96383104,0.0,34.0,0
280,,24600,41300.0,61700.0,DebtCon,Office,19.0,0.0,0.0,181.63333333,2.0,22.0,0
281,35.270113219,26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1.0,0.0,187.14082357,2.0,37.0,0
282,,17000,47000.0,112720.0,DebtCon,ProfExe,16.0,0.0,0.0,257.7,0.0,20.0,0
283,34.509656884,26800,124199.0,166404.0,DebtCon,Mgr,1.0,0.0,0.0,243.94209954,2.0,23.0,0
284,24.52600298,22100,36084.0,84734.0,HomeImp,Other,25.0,0.0,0.0,257.84572885,0.0,6.0,0
285,39.301823191,15600,51990.0,141518.0,DebtCon,Other,1.0,0.0,0.0,272.5030662,3.0,43.0,0
286,34.876358722,19300,76807.0,103026.0,HomeImp,Mgr,13.0,0.0,0.0,169.24875269,0.0,27.0,0
287,29.60368375,16200,81933.0,131208.0,DebtCon,ProfExe,13.0,0.0,0.0,308.53202717,0.0,19.0,0
288,41.058989067,16000,77067.0,94613.0,DebtCon,Other,5.0,0.0,0.0,207.4133904,3.0,18.0,0
289,53.584883008,10800,35602.0,73077.0,DebtCon,Self,,0.0,1.0,179.89655998,1.0,20.0,1
290,22.841092848,5600,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,0
291,,38000,58200.0,108000.0,DebtCon,Mgr,16.0,0.0,1.0,195.83333333,0.0,22.0,0
292,3.7204214203,13300,,72583.0,,,1.0,0.0,0.0,,0.0,0.0,0
293,25.254771745,32500,232057.0,286938.0,DebtCon,ProfExe,15.0,0.0,1.0,249.95493327,2.0,26.0,0
294,25.161183475,9700,75566.0,92066.0,DebtCon,Office,14.0,0.0,0.0,94.987922191,0.0,8.0,0
295,25.562881927,15500,20800.0,173566.0,HomeImp,Self,6.0,0.0,0.0,292.03418548,0.0,26.0,0
296,36.824339033,16700,64862.0,107919.0,HomeImp,ProfExe,10.0,0.0,0.0,260.15854779,0.0,11.0,0
297,31.545694154,19300,39926.0,101208.0,HomeImp,Other,4.0,0.0,0.0,140.05163825,0.0,14.0,0
298,37.273139992,12200,82904.0,125057.0,DebtCon,Office,8.0,0.0,0.0,131.6590526,1.0,21.0,0
299,,10000,42300.0,,DebtCon,Mgr,11.0,1.0,0.0,31.4,3.0,5.0,1
300,35.127874351,12100,56335.0,86648.0,HomeImp,Other,17.0,0.0,0.0,206.24709466,0.0,17.0,0
301,,19000,145800.0,190300.0,DebtCon,ProfExe,13.0,,,109.66666667,1.0,24.0,0
302,,29900,73506.0,115000.0,DebtCon,Mgr,11.0,0.0,0.0,77.133333333,1.0,35.0,0
303,20.342810799,21700,128841.0,172954.0,DebtCon,ProfExe,4.0,0.0,0.0,165.31028179,0.0,37.0,0
304,38.999232038,21700,187311.0,230513.0,DebtCon,ProfExe,2.0,0.0,0.0,270.47903997,0.0,27.0,0
305,23.691156853,16200,62783.0,94394.0,DebtCon,Office,1.0,0.0,0.0,167.42934703,0.0,25.0,0
306,41.637058771,14000,37019.0,57125.0,DebtCon,Other,,0.0,0.0,69.823553128,0.0,15.0,0
307,38.707779709,26000,150773.0,179077.0,DebtCon,Other,1.0,0.0,0.0,186.91446699,0.0,35.0,0
308,24.491198608,8800,73765.0,93917.0,DebtCon,Other,15.0,,,128.85330185,4.0,15.0,0
309,37.588195648,9900,28432.0,36605.0,HomeImp,Office,0.0,0.0,0.0,111.53162529,1.0,29.0,0
310,37.361513569,10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.62966346,0.0,34.0,0
311,51.630380591,24200,39808.0,,DebtCon,Self,3.0,1.0,0.0,184.72511268,0.0,16.0,1
312,36.939319169,26600,128238.0,165316.0,DebtCon,Mgr,1.0,0.0,0.0,236.06597186,2.0,23.0,0
313,38.019135045,11200,32562.0,47220.0,DebtCon,Other,8.0,,1.0,151.28586742,7.0,29.0,0
314,20.737039009,20200,61303.0,97780.0,HomeImp,ProfExe,17.0,0.0,1.0,632.1031857,1.0,24.0,0
315,36.801624728,13400,94102.0,114147.0,HomeImp,Office,2.0,0.0,0.0,137.70778301,0.0,21.0,0
316,37.547732856,18000,55169.0,114786.0,HomeImp,Office,2.0,,2.0,120.15410625,0.0,24.0,0
317,38.521759005,13000,39386.0,53149.0,DebtCon,Other,4.0,0.0,0.0,110.4779566,1.0,16.0,0
318,42.457644852,33700,132617.0,172152.0,DebtCon,Mgr,15.0,0.0,0.0,178.41118328,1.0,28.0,0
319,,7000,53194.0,81150.0,HomeImp,ProfExe,14.0,7.0,0.0,183.63333333,2.0,28.0,1
320,,12100,31400.0,48000.0,DebtCon,Other,6.0,1.0,0.0,107.53333333,2.0,16.0,0
321,40.752980373,13500,68262.0,93841.0,HomeImp,Office,26.0,0.0,0.0,159.61701999,1.0,14.0,0
322,,7500,35945.0,49750.0,HomeImp,Other,3.0,0.0,0.0,122.06666667,0.0,23.0,1
323,,6000,24600.0,30500.0,HomeImp,Other,4.5,0.0,1.0,116.1,8.0,34.0,1
324,34.925984254,10300,59340.0,84708.0,HomeImp,Other,13.0,0.0,0.0,222.36488939,1.0,36.0,0
325,26.331619061,9800,55539.0,73560.0,DebtCon,Office,4.0,0.0,0.0,85.900936244,1.0,14.0,0
326,36.432093937,4300,72021.0,80027.0,HomeImp,Other,2.0,2.0,0.0,263.97030029,0.0,5.0,0
327,40.540295366,12400,132894.0,198168.0,HomeImp,Office,0.0,0.0,1.0,355.1639113,0.0,16.0,0
328,39.467588446,12800,100241.0,113073.0,DebtCon,Other,17.0,0.0,1.0,197.27367923,1.0,15.0,0
329,24.195903631,10900,,16365.0,HomeImp,Other,,0.0,0.0,59.548702675,1.0,2.0,1
330,,12800,111000.0,124500.0,DebtCon,Sales,7.0,1.0,0.0,203.9,2.0,40.0,1
331,44.858977324,7900,55383.0,70020.0,DebtCon,Other,12.0,2.0,0.0,80.778941503,10.0,8.0,1
332,28.848276581,6100,79636.0,87276.0,HomeImp,Other,20.0,0.0,0.0,350.43613755,0.0,47.0,0
333,41.329763904,14900,87167.0,114219.0,DebtCon,ProfExe,8.0,0.0,0.0,194.11317353,2.0,36.0,0
334,,3200,54000.0,64850.0,HomeImp,Other,1.0,0.0,0.0,121.86666667,3.0,21.0,1
335,34.980371242,33500,18804.0,43982.0,DebtCon,Mgr,7.0,0.0,0.0,46.762906451,0.0,6.0,0
336,22.055034214,6400,76577.0,83200.0,DebtCon,,5.0,,,,,,0
337,40.905619756,12500,157312.0,181050.0,DebtCon,ProfExe,7.0,,0.0,209.70673679,4.0,25.0,0
338,31.736511786,7000,58114.0,93391.0,HomeImp,ProfExe,6.0,0.0,0.0,200.07775507,1.0,24.0,0
339,35.899287842,12500,101047.0,118913.0,HomeImp,Office,2.0,0.0,0.0,156.60549165,1.0,22.0,0
340,,9500,50400.0,63000.0,DebtCon,Other,1.0,0.0,0.0,91.266666667,8.0,22.0,1
341,,13100,54000.0,74750.0,DebtCon,Other,14.0,1.0,0.0,92.4,0.0,9.0,1
342,30.556511873,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.32397922,2.0,48.0,0
343,41.456707983,31800,71553.0,111237.0,HomeImp,Other,6.0,,,114.12378455,10.0,20.0,0
344,,3900,21200.0,39000.0,DebtCon,Mgr,4.0,0.0,1.0,86.566666667,2.0,14.0,1
345,,20000,61843.0,95595.0,HomeImp,Office,14.0,0.0,0.0,135.96666667,0.0,14.0,0
346,14.461987334,25600,,147598.0,,,,,,,,,0
347,23.461608751,22200,45148.0,85341.0,HomeImp,Other,24.0,0.0,0.0,275.60104104,1.0,7.0,0
348,41.136159259,28700,133188.0,179454.0,DebtCon,ProfExe,1.0,1.0,0.0,223.34866354,1.0,19.0,0
349,,14600,4810.0,88000.0,HomeImp,Other,14.0,0.0,1.0,266.83333333,0.0,23.0,0
350,34.947076581,11100,47689.0,52910.0,HomeImp,Mgr,21.0,1.0,1.0,224.48075013,1.0,18.0,0
351,40.084175502,9000,53177.0,56782.0,HomeImp,Other,9.0,0.0,0.0,106.50053701,3.0,33.0,0
352,33.227763077,27000,79218.0,115721.0,DebtCon,Other,9.0,0.0,0.0,280.3437201,0.0,35.0,1
353,29.075187648,20300,153896.0,200279.0,DebtCon,Other,7.0,0.0,0.0,,2.0,16.0,0
354,28.173645541,29300,228059.0,291314.0,DebtCon,ProfExe,16.0,0.0,1.0,259.67720211,2.0,26.0,0
355,27.575809699,17800,39686.0,67246.0,DebtCon,,5.0,0.0,0.0,114.18355498,1.0,10.0,0
356,40.566551898,27000,144901.0,178093.0,DebtCon,ProfExe,7.0,0.0,0.0,331.1139721,0.0,34.0,0
357,40.315396587,6200,70793.0,71552.0,HomeImp,Sales,3.0,2.0,0.0,162.94515692,0.0,23.0,0
358,,25000,94000.0,141750.0,DebtCon,Mgr,22.0,0.0,0.0,209.0,0.0,13.0,0
359,,24000,16997.0,45000.0,DebtCon,Other,25.0,0.0,0.0,118.66666667,1.0,11.0,0
360,36.501086508,32300,14163.0,60626.0,DebtCon,Other,0.0,0.0,0.0,109.03108797,1.0,6.0,0
361,,9600,73000.0,99600.0,HomeImp,ProfExe,4.5,0.0,1.0,93.333333333,1.0,34.0,0
362,34.000236065,23100,64601.0,100170.0,DebtCon,Office,2.0,0.0,0.0,156.67537504,0.0,21.0,0
363,32.011079376,22900,65017.0,88066.0,DebtCon,Other,3.0,0.0,0.0,93.552927533,1.0,29.0,0
364,,25000,23900.0,55700.0,,Office,2.5,0.0,0.0,116.63333333,2.0,7.0,0
365,35.690193036,10100,32608.0,47377.0,HomeImp,Other,9.0,0.0,0.0,67.38706567,0.0,3.0,0
366,,3600,61584.0,61800.0,HomeImp,ProfExe,10.0,,,,,,1
367,,19000,171106.0,200000.0,DebtCon,Other,9.8,3.0,0.0,153.16666667,0.0,26.0,1
368,,25000,110048.0,,DebtCon,Other,1.0,0.0,1.0,126.4,2.0,24.0,1
369,36.713113714,21800,,59736.0,DebtCon,Other,,0.0,0.0,304.73693031,0.0,18.0,0
370,19.012446366,15300,14695.0,48095.0,DebtCon,ProfExe,1.0,0.0,0.0,301.65766575,0.0,16.0,0
371,36.099868346,20200,61477.0,98143.0,DebtCon,Office,1.0,0.0,0.0,156.92908886,0.0,21.0,0
372,29.541850912,15500,54653.0,73117.0,DebtCon,Other,13.0,,,,,,1
373,43.730031852,39000,399412.0,511164.0,DebtCon,ProfExe,5.0,0.0,0.0,181.96240081,0.0,21.0,1
374,33.666454504,10200,9078.0,35261.0,,,,,,,,,0
375,39.57681143,16200,49780.0,109050.0,HomeImp,Office,2.0,,2.0,128.28852927,0.0,23.0,0
376,,21800,99753.0,128000.0,HomeImp,ProfExe,15.0,1.0,2.0,286.1,3.0,26.0,1
377,,42000,65889.0,125000.0,HomeImp,Other,10.0,0.0,0.0,102.5,1.0,13.0,1
378,39.60580772,28900,29515.0,49525.0,DebtCon,Other,36.0,0.0,0.0,288.65624667,0.0,24.0,0
379,38.968366525,22800,39166.0,84407.0,DebtCon,ProfExe,11.0,0.0,0.0,276.12197299,0.0,19.0,0
380,22.655140286,7600,77518.0,83727.0,DebtCon,,4.0,,,,,,0
381,,24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,0
382,40.162160653,26800,96895.0,144482.0,DebtCon,Mgr,23.0,0.0,0.0,201.96787517,0.0,13.0,0
383,29.048020616,14900,70872.0,88731.0,DebtCon,Other,4.0,0.0,0.0,243.99793481,3.0,26.0,0
384,38.974293529,8300,67839.0,76502.0,DebtCon,ProfExe,9.0,0.0,0.0,58.560174005,3.0,24.0,0
385,,14500,69115.0,98900.0,DebtCon,Other,18.0,0.0,0.0,177.86666667,,11.0,1
386,36.97971203,7900,67222.0,75189.0,HomeImp,Other,4.0,0.0,0.0,95.676872691,0.0,23.0,1
387,35.290583198,24600,71862.0,94704.0,DebtCon,Other,1.0,0.0,0.0,93.261713389,2.0,29.0,0
388,32.378768136,21500,107799.0,160526.0,DebtCon,Mgr,16.0,0.0,0.0,195.48568002,0.0,25.0,0
389,29.884757742,16700,11059.0,92706.0,HomeImp,Other,13.0,0.0,1.0,262.61033998,0.0,23.0,0
390,,11900,71000.0,87000.0,DebtCon,Mgr,20.0,0.0,0.0,238.46666667,11.0,24.0,0
391,36.668617075,33300,19675.0,47894.0,DebtCon,Mgr,6.0,0.0,0.0,42.435279654,0.0,7.0,0
392,42.402933466,52000,31305.0,83147.0,HomeImp,Other,3.0,1.0,0.0,268.38580771,7.0,14.0,0
393,39.701782857,12300,33061.0,46277.0,DebtCon,Other,8.0,,1.0,154.8992783,7.0,28.0,0
394,41.583529165,14900,85486.0,97795.0,HomeImp,Office,,0.0,0.0,173.01078502,1.0,26.0,0
395,20.253863892,8700,87415.0,201689.0,HomeImp,Self,13.0,0.0,0.0,13.924759121,,7.0,0
396,,18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0,109.56666667,0.0,33.0,1
397,,3000,47000.0,56400.0,HomeImp,Office,21.0,0.0,0.0,201.86666667,0.0,20.0,0
398,48.977731698,13000,125969.0,144076.0,DebtCon,Other,4.0,0.0,0.0,110.19319627,2.0,30.0,1
399,,25000,77590.0,108290.0,DebtCon,Office,10.0,0.0,1.0,396.73333333,0.0,45.0,0
400,39.699980465,10400,64336.0,77564.0,DebtCon,Office,4.0,2.0,3.0,188.78007609,2.0,30.0,0
401,31.875771087,21300,134578.0,176968.0,,Mgr,25.0,,5.0,334.06591692,0.0,27.0,0
402,33.900056418,13400,87175.0,115530.0,HomeImp,ProfExe,13.0,0.0,1.0,180.94510639,1.0,27.0,0
403,,25700,50800.0,85000.0,DebtCon,Other,23.0,1.0,2.0,184.26666667,1.0,20.0,0
404,29.413549764,7900,,37125.0,HomeImp,Other,,,,285.11101511,,12.0,0
405,31.370272297,12200,199232.0,229929.0,HomeImp,ProfExe,11.0,0.0,0.0,223.43811683,0.0,21.0,0
406,31.058084364,16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,195.55232961,2.0,16.0,0
407,,15000,48786.0,72500.0,DebtCon,Other,10.0,0.0,0.0,75.4,2.0,9.0,1
408,37.434615355,9800,78022.0,103466.0,DebtCon,Mgr,1.0,0.0,0.0,83.835338491,2.0,24.0,0
409,,12000,74427.0,96270.0,DebtCon,Other,18.0,0.0,1.0,169.73333333,2.0,40.0,1
410,30.958519988,15400,73793.0,86176.0,DebtCon,Other,2.0,1.0,0.0,229.36937607,3.0,26.0,0
411,32.477167031,28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.24730572,2.0,22.0,0
412,37.195249012,25400,61771.0,105880.0,DebtCon,Other,17.0,0.0,1.0,130.15042286,0.0,29.0,0
413,39.483023972,18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0,191.28207894,0.0,42.0,0
414,42.695331274,25000,95651.0,148280.0,DebtCon,ProfExe,21.0,1.0,0.0,154.5654328,0.0,24.0,0
415,37.138283972,21800,80092.0,98561.0,DebtCon,Mgr,5.0,0.0,0.0,73.317930125,7.0,24.0,0
416,39.148512421,21500,10193.0,75649.0,DebtCon,Office,,0.0,0.0,247.81397141,0.0,22.0,0
417,41.415631251,16500,44110.0,65748.0,DebtCon,Other,7.0,0.0,0.0,99.193552575,3.0,14.0,0
418,34.614422556,22700,73280.0,92961.0,DebtCon,ProfExe,8.0,0.0,1.0,109.57029237,3.0,26.0,0
419,32.012392305,15000,26284.0,40908.0,DebtCon,ProfExe,20.0,0.0,1.0,198.83120375,1.0,16.0,0
420,,23000,32000.0,55000.0,DebtCon,Other,0.4,0.0,0.0,211.03333333,0.0,23.0,1
421,33.027143557,11400,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,0
422,30.330811492,11700,84863.0,91737.0,DebtCon,Other,0.0,4.0,0.0,,0.0,4.0,0
423,29.482527873,13700,60623.0,83979.0,HomeImp,Other,,0.0,0.0,308.10854035,0.0,20.0,0
424,31.058372507,15700,58410.0,89082.0,DebtCon,Office,29.0,0.0,0.0,211.80567437,0.0,21.0,0
425,36.842174626,10500,,73388.0,HomeImp,Other,,0.0,0.0,367.23086382,0.0,7.0,0
426,,12000,43000.0,64000.0,DebtCon,Other,1.0,0.0,0.0,262.96666667,0.0,21.0,0
427,31.808242985,18500,67686.0,95949.0,HomeImp,ProfExe,9.0,0.0,0.0,78.949070691,0.0,16.0,0
428,42.929614185,15300,49421.0,67343.0,DebtCon,Other,4.0,0.0,0.0,57.929415092,6.0,22.0,1
429,39.550703015,13500,124696.0,200707.0,HomeImp,Office,0.0,0.0,1.0,348.66949199,0.0,16.0,0
430,37.10325125,23700,43712.0,75191.0,DebtCon,Office,6.0,0.0,0.0,50.717534833,2.0,18.0,1
431,,24900,77000.0,115006.0,DebtCon,Other,10.0,0.0,0.0,293.23333333,0.0,36.0,1
432,42.909997351,3200,74864.0,87266.0,HomeImp,ProfExe,7.0,0.0,0.0,250.63126922,0.0,12.0,0
433,,20000,81800.0,106600.0,DebtCon,Mgr,24.0,,1.0,313.76666667,1.0,43.0,0
434,,5000,71571.0,85100.0,DebtCon,ProfExe,1.4,0.0,1.0,82.133333333,0.0,13.0,1
435,36.480236299,5400,53429.0,64505.0,DebtCon,,5.0,,0.0,69.542430107,,16.0,0
436,,15000,68000.0,96000.0,DebtCon,Mgr,12.0,0.0,3.0,109.56666667,0.0,24.0,1
437,,11000,85474.0,118125.0,HomeImp,Office,2.5,2.0,0.0,132.93333333,1.0,9.0,1
438,42.226716481,19000,42488.0,65636.0,DebtCon,Other,7.0,0.0,0.0,90.676444354,3.0,14.0,0
439,,18000,7051.0,66200.0,DebtCon,Office,,0.0,0.0,250.56666667,0.0,22.0,0
440,31.63052886,13500,117604.0,136099.0,DebtCon,ProfExe,15.0,,0.0,188.26097281,1.0,32.0,0
441,27.356208077,18500,26389.0,85552.0,DebtCon,ProfExe,7.0,0.0,0.0,152.04065885,1.0,21.0,0
442,43.680965012,44400,67272.0,130818.0,HomeImp,Other,9.0,0.0,0.0,112.5918505,0.0,12.0,1
443,12.935687689,40800,12064.0,66193.0,HomeImp,Office,,0.0,0.0,305.78609895,0.0,18.0,0
444,41.130706684,26900,47882.0,78854.0,DebtCon,Other,11.0,0.0,0.0,132.34739209,0.0,19.0,0
445,41.052235012,13000,72931.0,96803.0,DebtCon,Other,6.0,0.0,0.0,208.67289177,2.0,18.0,0
446,40.309041225,8500,64665.0,72376.0,HomeImp,Other,4.0,0.0,0.0,70.934880772,3.0,20.0,0
447,36.107923552,16500,64992.0,97348.0,HomeImp,Office,8.0,,,123.66882077,0.0,11.0,0
448,34.34334852,10900,,66691.0,HomeImp,Other,,0.0,0.0,349.75236213,0.0,7.0,0
449,,2000,20627.0,29800.0,HomeImp,Office,11.0,0.0,1.0,122.53333333,1.0,9.0,1
450,,24000,18655.0,48800.0,HomeImp,Other,3.0,0.0,0.0,65.966666667,3.0,12.0,1
451,40.957090317,6600,98415.0,126636.0,HomeImp,Other,11.0,,,423.20962409,2.0,49.0,0
452,35.896708642,24100,57041.0,92081.0,DebtCon,Other,7.0,0.0,0.0,230.05972968,0.0,19.0,0
453,41.822159875,33700,36851.0,78893.0,DebtCon,Other,,,,302.72715042,0.0,16.0,0
454,29.473673305,59500,47485.0,69981.0,DebtCon,Other,4.0,0.0,0.0,100.13931115,0.0,20.0,0
455,37.6335491,17400,113890.0,135146.0,DebtCon,,16.0,0.0,0.0,174.10145958,1.0,17.0,0
456,25.576809652,22000,15774.0,60115.0,DebtCon,Other,27.0,0.0,1.0,213.41423807,0.0,24.0,0
457,40.348885329,24300,110442.0,138581.0,DebtCon,Mgr,9.0,2.0,0.0,175.15368945,4.0,17.0,0
458,32.847435051,17900,102054.0,143103.0,DebtCon,Office,5.0,,,125.85853903,2.0,16.0,0
459,26.860500326,18300,121001.0,210685.0,DebtCon,Other,2.0,0.0,0.0,192.97728543,0.0,16.0,0
460,39.640828981,11200,66868.0,107794.0,DebtCon,Office,10.0,0.0,0.0,152.92982848,1.0,12.0,0
461,,12000,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.76666667,4.0,11.0,0
462,41.077878217,7900,,67081.0,HomeImp,Office,1.0,0.0,0.0,59.081541425,0.0,4.0,0
463,36.686882044,9000,56930.0,67557.0,DebtCon,Other,0.0,0.0,1.0,118.69951614,2.0,18.0,0
464,29.571263376,14400,46551.0,68545.0,DebtCon,Other,7.0,0.0,0.0,118.74648606,3.0,49.0,0
465,41.80676309,20200,105278.0,180304.0,DebtCon,Office,6.0,0.0,0.0,218.65781872,3.0,24.0,0
466,,13000,20200.0,37245.0,DebtCon,ProfExe,21.0,0.0,1.0,199.9,2.0,16.0,0
467,29.037574223,9700,45907.0,57507.0,DebtCon,Other,6.0,0.0,0.0,81.229448637,0.0,11.0,0
468,34.347908749,22000,61251.0,91744.0,DebtCon,Office,0.0,0.0,0.0,145.48915532,0.0,21.0,0
469,35.794259842,12600,58247.0,72189.0,HomeImp,Other,30.0,0.0,3.0,198.24317597,0.0,23.0,0
470,26.500105076,13100,64897.0,81598.0,DebtCon,Sales,7.0,0.0,0.0,130.64846835,0.0,34.0,0
471,26.242394307,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,0
472,,5900,,28000.0,DebtCon,Self,1.0,2.0,1.0,36.766666667,1.0,8.0,1
473,35.330603966,19900,132878.0,199172.0,HomeImp,ProfExe,14.0,0.0,0.0,197.92380603,0.0,22.0,0
474,36.88704865,23100,235937.0,266793.0,HomeImp,Self,5.0,1.0,0.0,242.61486138,2.0,51.0,0
475,37.413774661,12100,105104.0,144712.0,HomeImp,ProfExe,13.0,0.0,0.0,129.51880811,5.0,22.0,0
476,27.17193008,12000,76799.0,83864.0,DebtCon,Mgr,8.0,0.0,0.0,102.20427433,0.0,22.0,0
477,21.901855997,28500,,41763.0,DebtCon,Other,12.0,1.0,,92.866988596,,13.0,0
478,31.295069566,25100,26211.0,42517.0,DebtCon,Other,28.0,0.0,0.0,313.33622787,,12.0,0
479,,24800,132000.0,165000.0,DebtCon,Mgr,19.0,0.0,0.0,187.66666667,4.0,35.0,1
480,,10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.69578554,2.0,23.0,1
481,29.099981214,11900,117550.0,144178.0,DebtCon,ProfExe,15.0,,1.0,170.9458328,1.0,32.0,0
482,,8000,63152.0,,DebtCon,Other,9.0,1.0,1.0,132.9,1.0,26.0,1
483,38.826177523,15300,57840.0,86903.0,DebtCon,Other,0.0,0.0,0.0,110.82722442,4.0,11.0,0
484,34.456762198,23400,48549.0,68957.0,DebtCon,Office,6.0,0.0,0.0,172.81072664,1.0,27.0,0
485,36.739820219,10300,,69085.0,HomeImp,Other,,0.0,0.0,380.27804051,0.0,7.0,0
486,40.962995121,22400,69774.0,107601.0,DebtCon,Mgr,2.0,,,248.39323688,5.0,23.0,0
487,58.826929601,34400,155536.0,169503.0,DebtCon,Office,10.0,0.0,0.0,107.7099227,4.0,32.0,1
488,40.22961403,35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0,62.806810713,0.0,35.0,0
489,29.293344354,12300,68024.0,78800.0,DebtCon,Sales,7.0,0.0,0.0,125.50405141,0.0,35.0,0
490,33.193949357,26100,113266.0,182082.0,DebtCon,Sales,18.0,0.0,0.0,304.85246909,1.0,31.0,0
491,,12000,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,0
492,,24600,75636.0,112956.0,DebtCon,ProfExe,1.0,1.0,0.0,318.54616542,3.0,42.0,1
493,,7500,126000.0,151380.0,HomeImp,ProfExe,18.0,0.0,2.0,75.666666667,1.0,13.0,1
494,,6000,69876.0,94394.07,HomeImp,Other,0.0,0.0,1.0,179.56666667,0.0,32.0,0
495,35.667645974,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,0
496,38.427444569,26500,63345.0,100332.0,DebtCon,Other,16.0,0.0,0.0,139.51054588,0.0,30.0,0
497,21.05764132,9900,84920.0,201713.0,HomeImp,Self,13.0,0.0,0.0,3.0443841399,,8.0,0
498,27.769438937,10300,58572.0,75946.0,DebtCon,Office,5.0,0.0,0.0,85.010052857,2.0,14.0,0
499,31.891314262,8700,57141.0,70244.0,HomeImp,Other,8.0,0.0,0.0,106.85542816,0.0,19.0,1
